,P149774,P149985,P153403,P153537,P154325,P155534,P157632,P158276,P158665,P158785,P160100,P160971,P161515,P161809,P161865,P165970,P164921,P164398,P165114,P169026,P170008,P170055,P172017,P172390,P172496,P174092,P176973,P177793,P186330,P182545,P179186,P179980,P181568,P170561,P184521,P184022
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.297952115367575,0.332399930918238,0.307864273729981,0.282199083623936,0.276901339949191,0.328639138161479,0.258995408864747,0.303491643538832,0.376654930890545,0.331548846873151,0.341325420253721,0.333513466924284,0.33915985317794,0.33962779607692,0.360395677560122,0.258372326749707,0.378321324251364,0.345073159210368,0.351773282373375,0.328805795513678,0.311126735392748,0.329964754336181,0.288209099546317,0.328723435781353,0.297876011728559,0.251890834540196,0.310540160143019,0.313127390969897,0.37534758057488,0.32012110973221,0.309904921609338,0.284259914169688,0.347002284123131,0.306648462966481,0.26465151067591,0.321971371424298
KEGG_APOPTOSIS,0.505857954688687,0.541046439686358,0.528289772926145,0.484190208481158,0.509199353072113,0.523418100263318,0.483073665567592,0.493343141309289,0.531806268056315,0.491618943157217,0.529312469763167,0.488009752652073,0.500982113431047,0.530516911480433,0.533394142798955,0.465964984946116,0.529315185166631,0.520647633866662,0.504573903973991,0.507667830219192,0.513901670548805,0.528959408107243,0.483484119662674,0.511974555536015,0.511086537027636,0.455307964289328,0.510146399786714,0.496596595147026,0.561449944673533,0.529328308844063,0.50377076588114,0.501924572816791,0.52915455762242,0.523832619843285,0.494062022102531,0.51525382990083
KEGG_ARACHIDONIC_ACID_METABOLISM,0.29855363154846,0.317415313899709,0.254471421715664,0.239519725588388,0.271994779897682,0.269345737776715,0.257272245612097,0.289995815593234,0.302652519387485,0.258347939281058,0.305969676654654,0.306662912121892,0.269029362493834,0.325596613345636,0.295551740285621,0.300802103882299,0.290547388699376,0.288512438329236,0.272938306860606,0.292379582726381,0.287015122381963,0.248688405995721,0.274575823483978,0.283309593875623,0.314579207296062,0.230499170892496,0.288257453956312,0.268944770500982,0.291251161922764,0.270931089148402,0.244991121301261,0.285136826280678,0.312501955409107,0.284108120668129,0.28036651254591,0.26406812119811
KEGG_ARGININE_AND_PROLINE_METABOLISM,0.490520572452249,0.493800039401867,0.510104226532541,0.478597726424212,0.488455105617411,0.503130460098808,0.482948495281686,0.514839147432895,0.490139567074984,0.477381967577077,0.509196521790215,0.498596828617386,0.476799174756914,0.531553841693575,0.502765563001224,0.504682300814291,0.505858147962019,0.503086439880211,0.495368313076694,0.542981018251214,0.490939000637799,0.516254256992677,0.503914144722434,0.50731607761889,0.526777888453492,0.501147901830473,0.491825061301411,0.500286875352013,0.470013887765638,0.476348850686588,0.503469565228556,0.502950664561213,0.509845754543331,0.526293862063622,0.515557304509986,0.510396023430292
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.491040668643443,0.486467827841515,0.493028697288672,0.445527167336424,0.487882229482386,0.50316243083348,0.44350864515595,0.481157617846759,0.438557285122233,0.486026827694905,0.475407031044482,0.412509353634612,0.440494852970235,0.454511018543031,0.509235023664187,0.483334626828344,0.493365772885171,0.481632740279602,0.450972814600721,0.452994155173024,0.486159172958053,0.47891662318116,0.467353878718892,0.498084651111093,0.47348860618958,0.43062323815402,0.478039795995508,0.487684285913612,0.436387512485618,0.469634623824637,0.457795711522791,0.461095768541385,0.490832353979224,0.465519516100462,0.453182520835816,0.480681223954158
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.124510662007876,0.0968948155647247,0.184143322322245,0.145535006140394,0.156554594407628,0.129419719375959,0.193132704146222,0.111414950666784,0.10745571880171,0.138669464843286,0.0783790106827021,0.137251228548045,0.116778093650683,0.123423464147096,0.174917996078485,0.141065185809951,0.123992511270098,0.126550022968657,0.0909084828875265,0.170200352134881,0.123469179962762,0.138945852077031,0.101915700167128,0.105350659073371,0.147304177065485,0.125337469928248,0.103243345714783,0.138843359151659,0.110115667431052,0.119833398337416,0.101989599341197,0.101957170774656,0.0978627063021204,0.115187983501932,0.0846637249177061,0.0942746762433001
KEGG_ASTHMA,0.20620553128081,0.30019402285995,0.221247027915608,0.167436546466127,0.139630772864133,0.26922334673115,0.155743862719287,0.22683498689639,0.320220187337114,0.168001930982117,0.279068316695439,0.237505898236022,0.257237733867236,0.294930767592304,0.283184362806059,0.129398028540341,0.299788727194811,0.26331205385087,0.23560418438654,0.252270419857989,0.192104595172696,0.271836595676885,0.154181263230898,0.268246653325103,0.23464848569596,0.00790008626574942,0.211571858524576,0.24658018463322,0.327354876152774,0.193889870543582,0.141563467783301,0.148595068527203,0.266366511165881,0.27318121439113,0.0955654996046919,0.193152354245209
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.126505288539744,0.242805700464146,0.214650419821371,0.143900560629594,0.131856255979133,0.195827794083695,0.121746003305561,0.169469924867189,0.269266166214249,0.170867275591253,0.198644061001345,0.191810251415348,0.199623778554365,0.239389725327559,0.24045033308356,0.109623501319034,0.250109525059126,0.194034453066126,0.211316145985135,0.193411212384869,0.18206247601882,0.217399251207239,0.130196370462982,0.197560546691951,0.177196090922309,0.034368206886087,0.155906676301087,0.185236101407274,0.275739494119539,0.164022103632921,0.0938741505964337,0.111493066322131,0.197404417089059,0.196446958818896,0.0962511793115227,0.177574585815552
KEGG_AXON_GUIDANCE,0.548830789815138,0.532455794117028,0.521360879616753,0.503801004409651,0.532287708303851,0.538878977096707,0.501102523783388,0.541870621786352,0.503375084259655,0.53910592501879,0.5448637755016,0.493292718055649,0.524018357047188,0.533751522040007,0.53499000743773,0.535555296660824,0.544060402870381,0.531168433767915,0.527381006540329,0.517462687100238,0.541827342284921,0.540528269519094,0.523560511677697,0.550582901268369,0.538711598035729,0.506016281014137,0.546902971714573,0.530383684535759,0.533070873199464,0.541750953480978,0.558895871610373,0.535881460964635,0.542552474869115,0.534142370975587,0.532522765629111,0.535646731867144
KEGG_BASAL_CELL_CARCINOMA,0.446316210348243,0.400818228375296,0.398450916332986,0.382590963811286,0.437433961596514,0.393272826126994,0.350251918912442,0.405285168896258,0.365369293550341,0.395143114026935,0.408017207060809,0.393130470183394,0.405441047928385,0.413286488345799,0.391156321056514,0.448685985847406,0.412285582258234,0.427712331189742,0.411594151316503,0.367715861095257,0.412771493756598,0.428804483979428,0.441165981990063,0.423107922389543,0.401385893836845,0.401751671002261,0.443298019905429,0.401018532131912,0.411064342415848,0.39620484748911,0.401096246835429,0.453805519991975,0.396355414086278,0.398332680957268,0.417908528194788,0.39322090928296
